,Transformation parameter epsilon,RMS colon IM-III,Parameter A,Parameter tau,Parameter C,Parameter alpha,Inverse parameter A,Inverse parameter gamma,Inverse parameter C,Inverse parameter alpha
157,0.0029863058797415954,0.6816667302236138,10.602187546256534,34.37403376234931,0.970068157337831,0.09501620201659006,10.602187546256534,34.37403376234931,0.9775047994171355,0.09501620201659006
158,0.003003976328734149,0.6846089706731555,10.610885943249189,34.37987628977765,0.9699901509466236,0.09500972174013234,10.610885943249189,34.37987628977765,0.9774727730205062,0.09500972174013234
159,0.0030216467777267027,0.6874732252702348,10.61890395036091,34.385271009223516,0.969913845181584,0.09500405634785453,10.61890395036091,34.385271009223516,0.9774424256558725,0.09500405634785453
160,0.003039317226719257,0.6902457896331944,10.626158956053173,34.39016147923756,0.9698394839828723,0.09499927039605952,10.626158956053173,34.39016147923756,0.9774139819603301,0.09499927039605952
161,0.0030569876757118104,0.6929023577248394,10.6325014440553,34.39444873872705,0.9697675001441818,0.09499549674673166,10.6325014440553,34.39444873872705,0.9773878475768479,0.09499549674673166
162,0.0030746581247043645,0.6954392871550337,10.637950964894763,34.39814925865398,0.9696978566258687,0.0949927243215468,10.637950964894763,34.39814925865398,0.9773639921807799,0.0949927243215468
163,0.003092328573696918,0.6978317186582426,10.642341196617878,34.40114869624473,0.9696310405892096,0.09499108137192083,10.642341196617878,34.40114869624473,0.9773428622630613,0.09499108137192083
164,0.003109999022689472,0.7000658974576937,10.645624603425665,34.40342044504435,0.9695672073741294,0.09499062025191812,10.645624603425665,34.40342044504435,0.9773246097467516,0.09499062025191812
165,0.003127669471682026,0.7021192389286772,10.647656260590077,34.40486390652324,0.9695067913824232,0.09499144579584412,10.647656260590077,34.40486390652324,0.9773096291093659,0.09499144579584412
166,0.0031453399206745796,0.703969822572524,10.648308679863971,34.40539385266721,0.9694501815574448,0.09499365684411763,10.648308679863971,34.40539385266721,0.9772982777940442,0.09499365684411763
167,0.0031630103696671337,0.7055966830884316,10.647466562252701,34.404932506176856,0.9693977349917127,0.09499734233663285,10.647466562252701,34.404932506176856,0.9772908827516416,0.09499734233663285
168,0.0031806808186596873,0.7069776485836125,10.64501612498938,34.40340598457585,0.9693498069644487,0.09500259867463562,10.64501612498938,34.40340598457585,0.9772877740372315,0.09500259867463562
169,0.003198351267652241,0.7080692445137579,10.64065636844493,34.400605641326074,0.9693072900755608,0.09500965190615564,10.64065636844493,34.400605641326074,0.9772897627465392,0.09500965190615564
170,0.003216021716644795,0.708825313804499,10.6341000689419,34.396337138345835,0.9692710402707487,0.09501874253351622,10.6341000689419,34.396337138345835,0.9772976375699758,0.09501874253351622
171,0.0032336921656373487,0.7091733362954765,10.624883879789648,34.39028675847597,0.9692424189047179,0.0950302716070818,10.624883879789648,34.39028675847597,0.9773126576924853,0.0950302716070818
172,0.0032513626146299024,0.7089854162769126,10.612186727449341,34.38189980874564,0.9692238109353492,0.09504497756817411,10.612186727449341,34.38189980874564,0.9773370405838626,0.09504497756817411
173,0.0032690330636224564,0.7079870146872437,10.594204391928828,34.36995097125898,0.96922041466035,0.09506449147823612,10.594204391928828,34.36995097125898,0.9773756198189962,0.09506449147823612
174,0.00328670351261501,0.7053169735137491,10.565400571262318,34.35071248954608,0.969248073235466,0.09509404418518372,10.565400571262318,34.35071248954608,0.9774432380503706,0.09509404418518372
